2021-04-06 00:00:00,2018-12-31 00:00:00,500901034,14145.56,
2021-04-06 00:00:00,2018-12-31 00:00:00,500901035,13.62,
2021-04-06 00:00:00,2018-12-31 00:00:00,500901036,103861.7,
2021-04-06 00:00:00,2018-12-31 00:00:00,500901037,115.68,
2021-04-06 00:00:00,2018-12-31 00:00:00,500901038,6.998,
2021-04-06 00:00:00,2018-12-31 00:00:00,501201024,26551.46,
2021-04-06 00:00:00,2018-12-31 00:00:00,501201025,28.993,
2021-04-06 00:00:00,2018-12-31 00:00:00,501201026,30474.17,
2021-04-06 00:00:00,2018-12-31 00:00:00,501201027,33.277,
2021-04-06 00:00:00,2018-12-31 00:00:00,501201028,-3922.71,
2021-04-06 00:00:00,2018-12-31 00:00:00,501201029,-4.283,
2021-04-06 00:00:00,2018-12-31 00:00:00,501201030,-3770.34,
2021-04-06 00:00:00,2018-12-31 00:00:00,501201031,-4.097,
2021-04-06 00:00:00,2018-12-31 00:00:00,501201032,-3182.44,
2021-04-06 00:00:00,2018-12-31 00:00:00,501201033,-3.475,
2021-04-06 00:00:00,2018-12-31 00:00:00,501201034,49309.59,
2021-04-06 00:00:00,2018-12-31 00:00:00,501201035,53.845,
2021-04-06 00:00:00,2018-12-31 00:00:00,501201036,91577.43,
2021-04-06 00:00:00,2018-12-31 00:00:00,501201037,24.131,
2021-04-06 00:00:00,2018-12-31 00:00:00,501201038,0.174,
2021-04-06 00:00:00,2018-12-31 00:00:00,501201002,91577.43,
2021-04-06 00:00:00,2018-12-31 00:00:00,501201006,65160.65,
2021-04-06 00:00:00,2018-12-31 00:00:00,501201009,15409.71,
2021-04-06 00:00:00,2018-12-31 00:00:00,501201013,44.136,
2021-04-06 00:00:00,2018-12-31 00:00:00,500101000,18606.8,
2021-04-06 00:00:00,2018-12-31 00:00:00,500101023,3.892,
2021-04-06 00:00:00,2018-12-31 00:00:00,500101033,-635.82,
2021-04-06 00:00:00,2018-12-31 00:00:00,500101037,22064.24,
2021-04-06 00:00:00,2018-12-31 00:00:00,500101038,107.488,
2021-04-06 00:00:00,2018-12-31 00:00:00,500101040,-439.849,
2021-04-06 00:00:00,2018-12-31 00:00:00,500101041,-2.143,
2021-04-06 00:00:00,2018-12-31 00:00:00,500101034,-3.097,
